effect,group,term,estimate,std.error,statistic,df,p.value
fixed,NA,(Intercept),805.7907301612372,14.485137550005827,55.62879381569373,123.7703515762617,1.9711510962255845e-89
fixed,NA,cond,103.40647549015051,20.820792759358948,4.966500396276664,50.31330498824724,8.244330003136955e-6
ran_pars,subj_id,sd__(Intercept),101.10528846918747,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,17.662802765309024,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.7693209748468434,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),70.56811658538315,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,199.99043364691727,NA,NA,NA,NA
fixed,NA,(Intercept),814.957249123515,14.64749501334715,55.63799464556269,121.51252964176697,2.632151208083177e-88
fixed,NA,cond,91.7109479204845,21.623364460611604,4.241289466657332,52.76810485700298,8.995763117642408e-5
ran_pars,subj_id,sd__(Intercept),100.66767513320917,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,38.38317678534455,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.13501499630304276,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),72.50599348176607,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,200.83476022847407,NA,NA,NA,NA
fixed,NA,(Intercept),793.3684863952643,15.60547353463902,50.83911645707175,100.29847009165626,2.0580422066422625e-73
fixed,NA,cond,-9.267607361918921,25.450431438964937,-0.36414342853654325,52.01201287641088,0.7172271143075835
ran_pars,subj_id,sd__(Intercept),92.29613140129045,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,37.8738410172995,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.37616160695111817,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),86.7156404028899,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,199.41163098193132,NA,NA,NA,NA
fixed,NA,(Intercept),827.5005552648641,15.000147296173786,55.1661619666856,114.49971106657071,2.549288015289684e-84
fixed,NA,cond,88.88045793644925,22.78538277818824,3.900766504635236,50.93969421113356,2.819245090469016e-4
ran_pars,subj_id,sd__(Intercept),98.42167682383307,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,25.746944427466893,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.2472041774331799,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),77.3857888655577,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,204.5109758897692,NA,NA,NA,NA
fixed,NA,(Intercept),782.8207548531016,15.841312804866357,49.41640661325895,100.44213355481531,2.7017955016382837e-72
fixed,NA,cond,126.68805604940023,25.874689264022933,4.896215554771964,52.42291001071039,9.748053577318745e-6
ran_pars,subj_id,sd__(Intercept),93.77576993124958,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,41.7930377350407,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.20688018943680428,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),87.9992327206108,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,201.630130824587,NA,NA,NA,NA
fixed,NA,(Intercept),813.549020294341,15.370933846564059,52.927754970215915,95.47071093047178,1.4851133531152318e-72
fixed,NA,cond,79.22822257715806,25.79582118493898,3.071358806883646,53.85148459680386,0.0033374564236428126
ran_pars,subj_id,sd__(Intercept),87.45885888526806,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,51.3069598047874,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.18208347797096333,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),87.1078831048708,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,200.2426198402517,NA,NA,NA,NA
fixed,NA,(Intercept),795.7764126591329,16.141598665356465,49.29972731678986,106.6062551488706,3.324871627821899e-75
fixed,NA,cond,64.75208334398751,25.506549321205064,2.5386453701973464,50.91433995393338,0.014228407665895126
ran_pars,subj_id,sd__(Intercept),99.8906744009847,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,27.39544062890755,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.38041679151048013,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),87.40334168597761,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,199.7855899842015,NA,NA,NA,NA
fixed,NA,(Intercept),807.3208688890227,16.722109147118474,48.27865084400187,121.6720264300979,3.263694995212147e-81
fixed,NA,cond,75.70730628946446,24.71318800266758,3.0634374764313086,51.77734858864947,0.003468539872885667
ran_pars,subj_id,sd__(Intercept),114.07441741832478,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,35.699905204139085,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,-0.10361738288602547,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),84.09014242507088,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,200.9498217651365,NA,NA,NA,NA
fixed,NA,(Intercept),806.3677580739949,16.748620850740522,48.14532284539369,123.28034907922873,8.643805031641493e-82
fixed,NA,cond,57.46440456292955,24.653489758885044,2.3308831782007475,52.785230796787786,0.023612369979509978
ran_pars,subj_id,sd__(Intercept),115.43518730585521,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,43.29047749520747,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.45610051377885524,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),83.40364469933428,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,201.74385660805157,NA,NA,NA,NA
fixed,NA,(Intercept),780.6275832310299,15.676192534279444,49.79701426376437,101.81487371371878,2.6785507278405713e-73
fixed,NA,cond,94.36424164738258,25.434211257382966,3.7101304495924095,52.20154837207656,5.034338787626612e-4
ran_pars,subj_id,sd__(Intercept),93.75262218596609,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,39.38174636538293,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.3767291795934297,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),86.60223540860734,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,198.0975409858285,NA,NA,NA,NA
fixed,NA,(Intercept),794.4562133182474,15.934214315102176,49.85851185428549,120.73700779697266,2.1108410162085916e-82
fixed,NA,cond,105.1186750510662,23.61321573838557,4.451688250160084,51.67760740139444,4.572289112137426e-5
ran_pars,subj_id,sd__(Intercept),108.3063996127858,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,33.463804374982786,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.3053012587830017,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),80.19940879425891,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,199.46829885721468,NA,NA,NA,NA
fixed,NA,(Intercept),808.3511795228006,14.98822141009885,53.93242849869733,118.94514812910786,1.852638477188914e-85
fixed,NA,cond,118.63531356573579,22.33159153249879,5.312443288830884,51.25061667382468,2.3655286046955873e-6
ran_pars,subj_id,sd__(Intercept),100.9755152677875,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,28.204686783558373,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,-0.020720291225826835,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),75.83088730649042,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,195.9561788816978,NA,NA,NA,NA
fixed,NA,(Intercept),816.0198095230708,15.788399177690307,51.68477185933721,110.61126224958792,2.6891115742708298e-79
fixed,NA,cond,52.404882102720165,24.80460725083802,2.1127075939067597,53.43634328567639,0.039314386405656855
ran_pars,subj_id,sd__(Intercept),100.52856716272214,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,47.343488595267345,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.33697834474872346,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),83.74172233099695,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,199.5006172536702,NA,NA,NA,NA
fixed,NA,(Intercept),790.7090591725715,15.818588015232509,49.986070717004466,126.89706246911517,2.381394903603511e-85
fixed,NA,cond,77.98405513769961,22.727635859073306,3.4312436023374113,52.85936399208012,0.0011739147951229656
ran_pars,subj_id,sd__(Intercept),111.91783325852981,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,40.81492449017073,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.02297963226082608,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),76.50935110563961,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,198.7221257268375,NA,NA,NA,NA
fixed,NA,(Intercept),830.519667405277,15.795909505062207,52.57814797806454,109.07629225862983,2.562812795670364e-79
fixed,NA,cond,96.00235907757207,24.966790863361034,3.845202196909347,53.36628292084832,3.2301045444792735e-4
ran_pars,subj_id,sd__(Intercept),99.62913993135604,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,47.2612299722852,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.23440596268414884,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),84.26507650028391,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,202.9660009151705,NA,NA,NA,NA
fixed,NA,(Intercept),792.8999168339498,14.722109690287615,53.85776451299212,118.92943064038546,2.2097847252045802e-85
fixed,NA,cond,94.44804879274969,21.90746891791381,4.311225963466697,51.2817043227487,7.381489629849841e-5
ran_pars,subj_id,sd__(Intercept),99.36764296942935,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,28.16430050608405,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.7065156106072537,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),74.21145046758703,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,198.17216542434394,NA,NA,NA,NA
fixed,NA,(Intercept),830.9290615044255,17.063341450552674,48.69673761803038,122.7948290425628,3.758879025683663e-82
fixed,NA,cond,68.56655437445983,25.00039642656124,2.7426186851026277,51.12192595001788,0.008381994193317734
ran_pars,subj_id,sd__(Intercept),117.1158453692544,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,30.05692119142395,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.4636024628282082,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),85.41544053236149,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,201.00322716064017,NA,NA,NA,NA
fixed,NA,(Intercept),805.9224569442645,17.11487946309439,47.08899403481705,107.5092191509441,1.3655089716065981e-73
fixed,NA,cond,48.0129257988704,27.182696237881355,1.7663047616284797,52.488112050170784,0.08315981631263669
ran_pars,subj_id,sd__(Intercept),106.3799418587582,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,44.59849752044448,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.10248492115483131,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),92.64503171923066,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,201.12360244872733,NA,NA,NA,NA
fixed,NA,(Intercept),802.2152369147714,15.506058704314855,51.73559911078756,126.0161676470328,9.55925042086212e-87
fixed,NA,cond,50.30169186061173,22.312920525568373,2.2543750739833017,52.547452160370106,0.028366795755195302
ran_pars,subj_id,sd__(Intercept),109.37984264996655,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,38.30534602239217,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,-0.017128287373135917,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),75.03248587213554,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,202.49540781591665,NA,NA,NA,NA
fixed,NA,(Intercept),776.8132278367216,14.742153267062442,52.69333548256559,110.38759594385357,4.460082397054623e-80
fixed,NA,cond,56.800677460976715,23.068053397133255,2.4623090853446494,52.80725409210003,0.01710216155844273
ran_pars,subj_id,sd__(Intercept),94.01326969955053,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,40.435814470139704,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.20120818374110153,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),77.80936837516875,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,198.24452091703566,NA,NA,NA,NA
fixed,NA,(Intercept),816.6569126603022,15.220414006799295,53.655367869460285,117.64503617585677,1.469112703685615e-84
fixed,NA,cond,78.92776134324546,22.908949082695276,3.445280752876835,52.04698731710034,0.001135813782846604
ran_pars,subj_id,sd__(Intercept),101.77503390927434,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,35.3585053548368,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,-0.039213109606230014,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),77.4306118448706,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,202.10683131230695,NA,NA,NA,NA
fixed,NA,(Intercept),794.8613668276766,13.057447897311325,60.8741748830832,121.9291558063112,4.0927241048010404e-93
fixed,NA,cond,86.70129256833282,19.212757569844733,4.512693831332901,54.23151994913395,3.479925758303913e-5
ran_pars,subj_id,sd__(Intercept),90.84810622770745,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,41.566100707223185,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.41486917629149267,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),63.23183616062308,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,199.97324139140903,NA,NA,NA,NA
fixed,NA,(Intercept),788.2716902991302,14.877905718191332,52.982705041295176,128.3185751809946,4.3549330083663905e-89
fixed,NA,cond,95.96029718295921,20.997107730574115,4.57016739706633,52.538142720414136,2.990843220437537e-5
ran_pars,subj_id,sd__(Intercept),106.97704171890298,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,36.37817616219448,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.2570240456095178,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),70.27396756483175,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,201.7745482470964,NA,NA,NA,NA
fixed,NA,(Intercept),811.2020504386329,15.17177798210776,53.46783029617835,109.3179905427135,3.3115782104101447e-80
fixed,NA,cond,70.22434577054945,23.968610932891583,2.929846288012551,53.52279371229067,0.004975578369577092
ran_pars,subj_id,sd__(Intercept),95.86681576014448,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,46.239351269755694,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.07711067962983056,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),80.7860691589908,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,196.85786871797234,NA,NA,NA,NA
fixed,NA,(Intercept),823.5617084928743,15.669411138887003,52.55856146687155,88.91106757533153,9.52730030546277e-69
fixed,NA,cond,94.31287729984561,26.664971066893017,3.536957796175658,51.269406817906734,8.69174424274592e-4
ran_pars,subj_id,sd__(Intercept),83.84654864719501,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,31.794101720755116,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,-0.27481178288515545,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),91.42979519036375,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,200.49762178116055,NA,NA,NA,NA
fixed,NA,(Intercept),827.2126289902969,16.47736110778139,50.20297992981703,112.03489517577093,1.21890095045311e-78
fixed,NA,cond,78.36606997074442,25.58825726238211,3.0625794155177655,52.17190095487104,0.003466079727962111
ran_pars,subj_id,sd__(Intercept),105.72024529486572,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,39.76933998583,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.2581269313527403,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),87.10452702173221,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,199.8968968064408,NA,NA,NA,NA
fixed,NA,(Intercept),814.9311084842054,14.5618471420085,55.96344341050423,112.30003906663617,7.300532260782057e-84
fixed,NA,cond,79.81177669406777,22.912169038894767,3.4833793587408746,55.92047451056408,9.692790188003656e-4
ran_pars,subj_id,sd__(Intercept),94.18314112198367,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,56.210750023611,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.25311500847216434,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),75.95447922927306,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,199.5130718947371,NA,NA,NA,NA
fixed,NA,(Intercept),819.9829523103673,17.419758282977035,47.07200519031727,99.01286535900367,1.4026105244418746e-69
fixed,NA,cond,89.54660541519439,28.453840259707015,3.147083296942514,50.903460810926916,0.002755512557883457
ran_pars,subj_id,sd__(Intercept),101.59603072024265,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,29.494489824569538,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).cond,0.3953195417835473,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),98.05101255553546,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,199.3793218077819,NA,NA,NA,NA
fixed,NA,(Intercept),823.8184331650526,15.088568915238278,54.59884484691323,106.7330081485517,8.078956696192871e-80
fixed,NA,cond,60.10466954985179,23.798603649851096,2.5255544583275524,51.05135668411551,0.014697888174740919
ran_pars,subj_id,sd__(Intercept),93.78491710431177,NA,NA,NA,NA
ran_pars,subj_id,sd__cond,27.45599223045136,NA,NA,NA,NA
